ID,AcceptedName_ID,Genus,Species,AutorString,InfraSpecies,InfraSpMarker,InfraSpecificAutorString,Sp2000NameStatus,GSDNameStatus,
399311,382575,Staphidiastrum,scabridum,"(DC.) Naudin",,,,Synonym,,
416224,382575,Henriettella,fascicularis,,sintenisii,var.,Cogn.,Synonym,,
387739,382577,Henriettea,brasiliensis,Casar.,,,,Synonym,,
382682,382577,Melastoma,succosum,Aubl.,,,,Synonym,,
381144,382577,Henriettella,macrocalyx,Standl.,,,,Synonym,,
385853,382582,Clidemia,striphnocalyx,L.O.Williams,,,,Synonym,,
382670,382584,Davya,macrophylla,Benth.,,,,Synonym,,
382666,382584,Conostegia,excelsa,Pittier,,,,Synonym,,
385521,382587,Cremanium,compressum,Benth.,,,,Synonym,,
387110,382587,Miconia,procera,Naudin,,,,Synonym,,
388471,382587,Acinodendron,argenteum,"(Sw.) Kuntze",,,,Synonym,,
388491,382588,Acinodendron,biperuliferum,"(Cogn.) Kuntze",,,,Synonym,,
382712,382595,Topobea,micrantha,Pittier,,,,Synonym,,
385903,382596,Miconia,costaricensis,,pittieri,var.,Cogn.,Synonym,,
411546,382596,Acinodendron,costaricense,"(Cogn.) Kuntze",,,,Synonym,,
404777,382603,Melastoma,bracteatum,"Mart. & Schrank ex DC.",,,,Synonym,,
388742,382603,Acinodendron,mucronatum,"(Desr.) Kuntze",,,,Synonym,,
391203,382603,Diplochita,bracteata,DC.,,,,Synonym,,
391220,382603,Diplochita,swartziana,Benth.,,,,Synonym,,
385763,382603,Miconia,holosericea,,bracteata,var.,"(Mart. & Schrank ex DC.) Cogn.",Synonym,,
386792,382603,Pleroma,holosericea,"(L.) D.Don",,,,Synonym,,
382357,382603,Melastoma,mucronatum,Desr.,,,,Synonym,,
414727,382603,Miconia,holosericea,,mucronata,var.,Cogn.,Synonym,,
414730,382603,Miconia,holosericea,,subquintuplinervia,var.,Cogn.,Synonym,,
412970,382603,Tamonea,holosericea,"(L.) Krasser",,,,Synonym,,
382689,382604,Miconia,gatunensis,Pittier,,,,Synonym,,
382688,382607,Miconia,disparilis,"(Standl.) R.O.Williams",,,,Synonym,,
384252,382607,Ossaea,ciliata,"(Triana) Cogn.",,,,Synonym,,
381712,382607,Ossaea,disparilis,Standl.,,,,Synonym,,
381617,382607,Miconia,tessmannii,Markgr.,,,,Synonym,,
386199,382607,Miconia,lateriflora,,monticellensis,ssp.,Wurdack,Synonym,,
387177,382607,Miconia,lateriflora,,adenophora,var.,"(Standl.) C.Nelson",Synonym,,
385676,382607,Ossaea,disparilis,,adenophora,var.,Standl.,Synonym,,
413607,382607,Octopleura,ciliata,Triana,,,,Synonym,,
381076,382608,Clidemia,melanotricha,Triana,,,,Synonym,,
382609,382608,Miconia,melanotricha,,panamensis,var.,Gleason,Synonym,,
382685,382608,Miconia,atrosanguinea,Cogn.,,,,Synonym,,
384062,382610,Miconia,perplexans,Sprague,,,,Synonym,,
388668,382610,Acinodendron,integrifolium,"(Macfad.) Kuntze",,,,Synonym,,
395031,382610,Cremanium,integrifolium,Macfad.,,,,Synonym,,
413980,382610,Miconia,valenciana,Kraenzl.,,,,Synonym,,
383783,382611,Miconia,flaviflora,,emigrans,var.,Gleason,Synonym,,
382323,382611,Miconia,flaviflora,Gleason,,,,Synonym,,
411015,382614,Acinodendron,pittieri,"(Cogn.) Kuntze",,,,Synonym,,
390641,382618,Clidemia,macrophylla,Seem.,,,,Synonym,,
394649,382620,Miconia,tonduzii,,hirtella,var.,Almeda,Synonym,,
410830,382620,Acinodendron,tonduzii,"(Cogn.) Kuntze",,,,Synonym,,
383468,382620,Miconia,tonduzii,,serrulata,var.,Cogn.,Synonym,,
383473,382620,Miconia,tonduzii,,furfuracea,var.,Cogn.,Synonym,,
384100,382620,Miconia,tonduzii,,latifolia,var.,Cogn.,Synonym,,
385689,382620,Miconia,tonduzii,,oblongifolia,var.,Cogn.,Synonym,,
385690,382620,Miconia,tonduzii,,cuneata,var.,Cogn.,Synonym,,
385691,382620,Miconia,tonduzii,,parvifolia,var.,Cogn.,Synonym,,
385674,382621,Ossaea,valeriana,Standl.,,,,Synonym,,
385727,382621,Miconia,trichopoda,"(Gleason) Wurdack",,,,Synonym,,
382654,382629,Aulacocarpus,completens,Pittier,,,,Synonym,,
413545,382631,Mouriri,parvifolia,Benth.,,,,Synonym,,
384763,382632,Leandra,lepidota,Gleason,,,,Synonym,,
384078,382633,Ossaea,robusta,,glabrata,f.,Markgr.,Synonym,,
383724,382651,Diolena,pileoides,Triana,,,,Synonym,,
381113,382653,Diolena,spicata,Triana,,,,Synonym,,
382565,381105,Conostegia,hirsuta,Gleason,,,,Synonym,,
388479,382608,Acinodendron,atrosanguineum,"(Cogn.) Kuntze",,,,Synonym,,
382878,382879,Memecylon,pseudoangulatum,"H. Perrier",,,,Synonym,,
382881,382879,Memecylon,matitanense,"H. Perrier",,,,Synonym,,
382872,382892,Memecylon,oblongifolium,Cogn.,,,,Synonym,,
382922,382918,Memecylon,ankarense,"H. Perrier",,,,Synonym,,
391354,386083,Dissotis,bangweolensis,R.E.Fr.,,,,Synonym,,
391476,386083,Dissotis,paludosa,"Gilg ex Engl.",,,,Synonym,,
391480,386083,Dissotis,penicillata,Gilg,,,,Synonym,,
391486,315566,Dissotis,phaeotricha,,zambesiensis,var.,"(Cogn.) A.Fern. & R.Fern.",Synonym,,
389331,315566,Argyrella,phaeotricha,"(Hochst.) Naudin",,,,Synonym,,
391538,315566,Dissotis,villosa,Hook.f.,,,,Synonym,,
401187,315566,Osbeckia,zambesiensis,Cogn.,,,,Synonym,,
401303,382928,Osbeckia,eximia,Sond.,,,,Synonym,,
401121,382928,Osbeckia,princeps,"(Kunth.) DC.",,,,Synonym,,
391537,382928,Dissotis,verticillata,"De Wild.",,,,Synonym,,
391408,382928,Dissotis,eximia,"(Sond.) Hook.f.",,,,Synonym,,
385400,382928,Rhexia,princeps,Kunth,,,,Synonym,,
385401,382929,Dissotis,candolleana,Cogn.,,,,Synonym,,
385402,382929,Dissotis,muenzneri,"Gilg ex Engl.",,,,Synonym,,
382935,382936,Calvoa,bequaertii,"De Wild.",,,,Synonym,,
390113,382936,Calvoa,rosularis,"Gilg ex Engl.",,,,Synonym,,
390105,382936,Calvoa,henriquesii,Cogn.,,,,Synonym,,
389165,382936,Amphiblemma,ludwigii,"Gilg ex Engl.",,,,Synonym,,
390123,382937,Calvoa,zenkeri,"Gilg ex Engl.",,,,Synonym,,
382933,382940,Amphiblemma,grandifolium,"A.Chev. ex Hutch. & Dalziel",,,,Synonym,,
385324,382940,Dicellandra,scandens,"Gilg ex Engl.",,,,Synonym,,
391082,382941,Dicellandra,magnifica,Gilg,,,,Synonym,,
389667,382942,Barbeyastrum,corymbosum,Cogn.,,,,Synonym,,
399678,382942,Sakersia,laurentii,"Cogn. ex De Wild. & T.Durand",,,,Synonym,,
383009,382942,Sakersia,corymbosa,"(Cogn.) Jacq.-Fél.",,,,Synonym,,
382955,382960,Heterotis,segregata,Benth.,,,,Synonym,,
385800,382944,Dissotis,decumbens,,minor,var.,Cogn.,Synonym,,
394152,382944,Heterotis,decumbens,"(P.Beauv.) Jacq.-Fél.",,,,Synonym,,
391505,382956,Dissotis,rotundifolia,,prostata,var.,"(Schumach. & Thonn.) Jacq.-Fél.",Synonym,,
404154,382956,Melastoma,prostratum,"Schumach. & Thonn.",,,,Synonym,,
384179,382956,Osbeckia,rotundifolia,Sm.,,,,Synonym,,
217267,382956,Dissotis,rotundifolia,"(Sm.) Triana",,,,Synonym,,
382943,382960,Dissotis,segregata,"(Benth.) Hook. f.",,,,Synonym,,
391467,382960,Dissotis,minor,Gilg,,,,Synonym,,
398598,382960,Tristemma,segregatum,"(Benth.) Triana",,,,Synonym,,
382968,383027,Memecylon,gilgianum,Exell,,,,Synonym,,
382997,382993,Memecylon,simii,Stapf,,,,Synonym,,
382989,382993,Memecylon,applanatum,"Baker f.",,,,Synonym,,
387626,382993,Pavetta,lateriflora,"G. Don",,,,Synonym,,
396742,382995,Eugenia,nodosa,Engl.,,,,Synonym,,
384293,394169,Memecylon,dinklagei,"Gilg ex Engl.",,,,Synonym,,
383014,383013,Spathandra,caerulea,"Guill. & Perr.",,,,Synonym,,
382982,383013,Memecylon,purpureocoeruleum,Gilg,,,,Synonym,,
382985,383013,Memecylon,tessmannii,"Gilg ex Engl.",,,,Synonym,,
382976,383013,Memecylon,blackioides,"G. Don",,,,Synonym,,
382978,383013,Memecylon,mannii,"Hook. f.",,,,Synonym,,
403726,383013,Memecylon,ogowense,"A. Chev.",,,,Synonym,,
403598,383013,Memecylon,strychnoides,Baker,,,,Synonym,,
403695,383013,Memecylon,mildbraedii,Gilg,,,,Synonym,,
382983,383013,Memecylon,spathandra,Blume,,,,Synonym,,
382961,383023,Memecylon,bebaiense,"Gilg ex Engl.",,,,Synonym,,
382964,383023,Memecylon,uniflorum,Exell,,,,Synonym,,
382966,383024,Memecylon,cinnamomoides,"G. Don",,,,Synonym,,
403499,383024,Memecylon,oreophilum,"Gilg & Lederm. ex Engl.",,,,Synonym,,
403789,383024,Memecylon,exellii,"A. Fern. & R. Fern.",,,,Synonym,,
403371,383024,Memecylon,tamifolium,"Gilg ex Engl.",,,,Synonym,,
418008,383024,Memecylon,cinnamomoides,,palustre,var.,"A. Fern. & R. Fern.",Synonym,,
403845,383025,Memecylon,heudelotii,Naudin,,,,Synonym,,
387628,383025,Spathandra,fascicularis,"Planch. ex Benth.",,,,Synonym,,
385377,383025,Memecylon,fasciculare,"(Planch. ex Benth.) Naudin",,,,Synonym,,
382967,383027,Memecylon,cyaneum,"De Wild.",,,,Synonym,,
382974,383027,Memecylon,wilwerthii,"De Wild.",,,,Synonym,,
382969,383027,Memecylon,heterophyllum,Gilg,,,,Synonym,,
382970,383027,Memecylon,jasminoides,Gilg,,,,Synonym,,
387043,383027,Lijndenia,jasminoides,"(Gilg) Borhidi",,,,Synonym,,
382962,383028,Memecylon,leucocarpum,Gilg,,,,Synonym,,
382986,383028,Memecylon,membranifolium,"Hook. f.",,,,Synonym,,
382987,383028,Memecylon,longicauda,Gilg,,,,Synonym,,
347283,383028,Memecylon,fernandianum,"Gilg ex Engl.",,,,Synonym,,
384297,383029,Memecylon,boonei,"De Wild.",,,,Synonym,,
403542,383029,Memecylon,pulcherrimum,Gilg,,,,Synonym,,
405960,383029,Klaineastrum,pulcherrimum,"(Gilg) Pierre ex A. Chev.",,,,Synonym,,
384300,383030,Memecylon,coeruleoviolaceum,"Gilg ex Engl.",,,,Synonym,,
384301,383030,Memecylon,aggregatum,"A. Fern. & R. Fern.",,,,Synonym,,
384302,383030,Memecylon,heterophyllum,"sensu Exell",,,,Synonym,,
382971,383030,Memecylon,reygaertii,"De Wild.",,,,Synonym,,
382972,383031,Memecylon,sapinii,"De Wild.",,,,Synonym,,
382965,383031,Memecylon,angolense,Exell,,,,Synonym,,
384131,383032,Memecylon,yangambense,"A. Fern. & R. Fern.",,,,Synonym,,
384205,383033,Melastoma,bivalve,Aubl.,,,,Synonym,,
387285,383033,Microlicia,bivalvis,"(Aubl.) DC.",,,,Synonym,,
384125,383038,Blakea,subpeltata,Cogn.,,,,Synonym,,
384363,383042,Miconia,purpusii,Brandegee,,,,Synonym,,
384253,383042,Melastoma,mexicanum,Bonpl.,,,,Synonym,,
384254,383042,Miconia,mexicana,,conostegioides,var.,"(Naudin) Cogn.",Synonym,,
387229,383042,Conostegia,mexicana,"(Bonpl.) Ser. ex DC.",,,,Synonym,,
386111,383042,Miconia,tococoides,Naudin,,,,Synonym,,
411076,383042,Acinodendron,mexicanum,"(Bonpl.) Kuntze",,,,Synonym,,
384225,383050,Conostegia,hondurensis,Standl.,,,,Synonym,,
384226,383051,Conostegia,gleasoniana,"Standl. & Steyerm.",,,,Synonym,,
383188,383054,Conostegia,orbeliana,Almeda,,,,Synonym,,
384238,383056,Arthrostemma,hirtellum,Cogn.,,,,Synonym,,
387104,383058,Oxymeris,multiplinervis,"(Naudin) Triana",,,,Synonym,,
385705,383058,Leandra,recta,S.Winkl.,,,,Synonym,,
400946,383058,Oxymeris,megalophylla,Wawra,,,,Synonym,,
390685,383058,Clidemia,oocarpa,A.Gray,,,,Synonym,,
384284,383061,Acinodendron,guatemalense,"(Cogn.) Kuntze",,,,Synonym,,
383047,383069,Clidemia,glandulifera,Cogn.,,,,Synonym,,
410843,383069,Acinodendron,tuerckheimii,"(Cogn.) Kuntze",,,,Synonym,,
384256,383070,Tococa,parvifolia,"Donn. Sm.",,,,Synonym,,
383129,383074,Mouriri,petenensis,Lundell,,,,Synonym,,
385273,383075,Pterolepis,fragilis,L.O.Williams,,,,Synonym,,
384265,383077,Tibouchina,spathulata,Brandegee,,,,Synonym,,
384270,383081,Topobea,rosea,Gleason,,,,Synonym,,
382640,383081,Topobea,cooperi,Gleason,,,,Synonym,,
382648,383081,Topobea,urophylla,Standl.,,,,Synonym,,
385395,383081,Topobea,allenii,"Standl. & L.O.Williams",,,,Synonym,,
384273,383086,Diolena,stenophylla,"Standl. & Steyerm.",,,,Synonym,,
380998,383092,Blakea,sphaerica,Gleason,,,,Synonym,,
383107,383106,Mouriri,macrophylla,"Willd. ex Cham.",,,,Synonym,,
383108,383106,Mouriri,princeps,Naudin,,,,Synonym,,
400835,383106,Petaloma,grandiflora,"(DC.) D. Dietr.",,,,Synonym,,
392801,383111,Eugenia,nigra,DC.,,,,Synonym,,
401589,383111,Mouriri,plasschaertii,Pulle,,,,Synonym,,
383915,383135,Clidemia,ramiflora,Gleason,,,,Synonym,,
387026,383135,Clidemia,ramiflora,,colombiana,var.,Gleason,Synonym,,
389876,383136,Blakea,princeps,"(Linden) Cogn.",,,,Synonym,,
389877,383136,Blakea,princeps,,splendida,var.,"(Linden ex Mast.) Cogn.",Synonym,,
387028,383141,Melastoma,sylvaticum,Schltdl.,,,,Synonym,,
387234,383141,Miconia,glandulosa,"(Kuntze) R. Knuth",,,,Synonym,,
386483,383148,Triolena,radicans,Brandegee,,,,Synonym,,
384272,383148,Diolena,roseiflora,"Standl. & Steyerm.",,,,Synonym,,
383085,383148,Triolena,roseiflora,"(Standl. & Steyerm.) Standl. & L.O.Williams",,,,Synonym,,
382579,383152,Leandra,consimilis,Gleason,,,,Synonym,,
387632,412484,Osbeckia,striphnocalyx,DC.,,,,Synonym,,
388262,412484,Chaetogastra,striphnocalyx,"(DC.) Mart.",,,,Synonym,,
400237,412484,Pterolepis,striphnocalyx,"(DC.) Cogn.",,,,Synonym,,
400560,412484,Pleroma,striphnocalyx,"(DC.) Triana",,,,Synonym,,
385848,383166,Rhexia,rotundifolia,Bonpl.,,,,Synonym,,
402225,383169,Miconia,pterophora,Miq.,,,,Synonym,,
416608,383169,Acinodendron,alatum,"(Aubl.) Kuntze",,,,Synonym,,
415122,383169,Miconia,alata,,amazonica,var.,"Schrank ex DC.",Synonym,,
415347,383169,Melastoma,alatum,Aubl.,,,,Synonym,,
417491,383170,Acinodendron,aplostachyum,"(Bonpl.) Kuntze",,,,Synonym,,
414650,383170,Miconia,macrostachya,DC.,,,,Synonym,,
411277,383170,Acinodendron,macrostachyum,"(DC.) Kuntze",,,,Synonym,,
386186,383170,Melastoma,aplostachyum,Bonpl.,,,,Synonym,,
382536,383180,Blakea,micrantha,Almeda,,,,Synonym,,
384732,383193,Sonerila,rivularis,Cogn.,,,,Synonym,,
384733,383193,Sonerila,laeta,Stapf,,,,Synonym,,
399656,383193,Sonerila,notata,Craib,,,,Synonym,,
399454,383193,Sonerila,sylvicola,Craib,,,,Synonym,,
399556,383193,Sonerila,ciliata,Ridl.,,,,Synonym,,
399558,383193,Sonerila,collina,R.N.Parker,,,,Synonym,,
399581,383193,Sonerila,flaccida,"Stapf & King",,,,Synonym,,
399586,383193,Sonerila,gibbsiae,Ridl.,,,,Synonym,,
399774,383193,Sonerila,angulata,Craib,,,,Synonym,,
399412,383193,Sonerila,picta,Korth.,,,,Synonym,,
399413,383193,Sonerila,picta,Griff.,,,,Synonym,,
399424,383193,Sonerila,quadrangularis,Guillaumin,,,,Synonym,,
400160,383199,Rhexia,leucantha,Sw.,,,,Synonym,,
403256,383199,Meriania,rosea,Tuss.,,,,Synonym,,
387061,383199,Meriania,nana,Naudin,,,,Synonym,,
387062,383199,Meriania,leucantha,,nana,ssp.,"(Naudin) Borhidi",Synonym,,
415279,383199,Meriania,leucantha,,angustifolia,var.,Cogn.,Synonym,,
415281,383199,Meriania,leucantha,,nana,var.,"(Naudin) Triana",Synonym,,
408685,383201,Astronia,parviflora,Triana,,,,Synonym,,
400612,383201,Pharmacum,parviflora,Kuntze,,,,Synonym,,
383206,383205,Miconia,aggregata,,australis,ssp.,Wurdack,Synonym,,
383062,383209,Miconia,involucrata,Donn.Sm.,,,,Synonym,,
382354,383209,Miconia,megaphylla,Gleason,,,,Synonym,,
387798,383209,Acinodendron,amplum,"(Triana) Kuntze",,,,Synonym,,
388509,383213,Acinodendron,caelatum,"(Bonpl.) Kuntze",,,,Synonym,,
383404,383213,Melastoma,caelatum,Bonpl.,,,,Synonym,,
382302,383216,Miconia,compacta,Gleason,,,,Synonym,,
382303,383216,Miconia,semota,Markgr.,,,,Synonym,,
411646,383216,Acinodendron,carassanum,"(Cogn.) Kuntze",,,,Synonym,,
383220,383219,Miconia,choriophylla,,brevifolia,var.,Wurdack,Synonym,,
387637,383232,Melastoma,floribundum,Bonpl.,,,,Synonym,,
388613,383232,Acinodendron,floribundum,"(Bonpl.) Kuntze",,,,Synonym,,
411387,383235,Acinodendron,hookerianum,"(Triana) Kuntze",,,,Synonym,,
383883,383245,Miconia,torta,Gleason,,,,Synonym,,
381593,383245,Miconia,setinervia,Cogn.,,,,Synonym,,
383255,383254,Miconia,polytopica,,ayacuchensis,ssp.,Wurdack,Synonym,,
383256,383254,Miconia,polytopica,,huanucensis,ssp.,Wurdack,Synonym,,
385247,383267,Miconia,glandulifera,,boliviensis,var.,Cogn.,Synonym,,
383272,383271,Miconia,thaminantha,,huanucensis,ssp.,Wurdack,Synonym,,
386598,208045,Staphidium,tiliifolium,"(DC.) Naudin",,,,Synonym,,
395337,208045,Clidemia,tiliaefolia,DC.,,,,Synonym,,
383284,383283,Clidemia,allardii,,maranonensis,ssp.,Wurdack,Synonym,,
383287,383286,Ossaea,semijuga,Gleason,,,,Synonym,,
384016,383291,Centronia,tunguraguae,S.F.Blake,,,,Synonym,,
382227,383291,Rhexia,excelsa,Bonpl.,,,,Synonym,,
382228,383291,Centronia,peruviana,J.F.Macbr.,,,,Synonym,,
382208,383292,Meriania,raimondii,Markgr.,,,,Synonym,,
382467,383294,Clidemia,procumbens,Gleason,,,,Synonym,,
381821,383304,Tococa,micrantha,Ule,,,,Synonym,,
381037,383309,Centronia,crassiramis,"(Naudin) Triana",,,,Synonym,,
386184,383311,Tschudya,pulverulenta,DC.,,,,Synonym,,
395266,383311,Clidemia,pussiliflora,Hoehne,,,,Synonym,,
415675,383311,Leandra,pulverulenta,"(DC.) Cogn.",,,,Synonym,,
416594,383311,Staphidiastrum,pulverulentum,"(DC.) Naudin",,,,Synonym,,
416275,383311,Oxymeris,pulverulenta,"(DC.) Triana",,,,Synonym,,
415292,383318,Meriania,oblongifolia,Cogn.,,,,Synonym,,
383732,380903,Pleroma,lepidotum,"(Bonpl.) Triana",,,,Synonym,,
383325,383324,Clidemia,quadrisulca,Naudin,,,,Synonym,,
381179,383324,Leandra,axilliflora,Pilg.,,,,Synonym,,
383961,383326,Blakea,bracteata,,ecuadorensis,ssp.,Wurdack,Synonym,,
383329,383328,Melastoma,scandens,Aubl.,,,,Synonym,,
383330,383328,Davya,scandens,"(Aubl.) Naudin",,,,Synonym,,
382196,383328,Davya,guianensis,DC.,,,,Synonym,,
383167,383334,Loreya,huberi,Wurdack,,,,Synonym,,
383347,383346,Chaetogastra,lasiophylla,Benth.,,,,Synonym,,
383348,383346,Pterolepis,lasiophylla,"(Benth.) Triana",,,,Synonym,,
383349,383346,Acisanthera,lasiophylla,"(Benth.) Gleason",,,,Synonym,,
381779,383346,Tibouchina,lasiophylla,"(Benth.) Cogn.",,,,Synonym,,
387000,383361,Clidemia,carassana,DC.,,,,Synonym,,
400905,383361,Oxymeris,carassana,"(DC) Triana",,,,Synonym,,
405663,383361,Leandra,sublanata,Cogn.,,,,Synonym,,
385423,383364,Graffenrieda,stellipilis,Gleason,,,,Synonym,,
411501,383366,Acinodendron,flavescens,"(Cogn.) Kuntze",,,,Synonym,,
411106,383367,Acinodendron,multiflorum,"(Cogn.) Kuntze",,,,Synonym,,
383488,383373,Miconia,erioneura,Cogn.,,,,Synonym,,
381685,383374,Mouriri,pendulifolia,Cogn.,,,,Synonym,,
385607,383374,Mouriri,acutiflora,,amblyodon,var.,Naudin,Synonym,,
383378,383377,Mouriri,acutiflora,,oligantha,var.,Gleason,Synonym,,
381853,383397,Rhynchanthera,hookeri,Naudin,,,,Synonym,,
382090,383397,Rhynchanthera,williamsii,Gleason,,,,Synonym,,
381271,383397,Melastoma,dichotoma,Desr.,,,,Synonym,,
411321,383397,Rhynchanthera,schrankiana,,quadrivalvis,var.,Naudin,Synonym,,
399809,383397,Rhynchanthera,maximowiczii,Cogn.,,,,Synonym,,
399825,383397,Rhynchanthera,pentanthera,DC.,,,,Synonym,,
399827,383397,Rhynchanthera,regnellii,Cogn.,,,,Synonym,,
399829,383397,Rhynchanthera,riedeliana,Cogn.,,,,Synonym,,
399834,383397,Rhynchanthera,schrankiana,DC.,,,,Synonym,,
413043,383397,Rhynchanthera,hispida,,villosa,var.,Cogn.,Synonym,,
417152,383399,Maieta,testiculata,"(Triana) Cogn.",,,,Synonym,,
395353,383399,Clidemia,cymosa,Gleason,,,,Synonym,,
382466,383399,Clidemia,testiculata,"(Triana) Gleason",,,,Synonym,,
384011,383399,Calophysa,testiculata,Triana,,,,Synonym,,
382203,383405,Meriania,intonsa,Gleason,,,,Synonym,,
382138,383408,Pleroma,coronatum,Triana,,,,Synonym,,
381017,383408,Brachyotum,racemosum,Cogn.,,,,Synonym,,
381809,383412,Tibouchina,virescens,Cogn.,,,,Synonym,,
382483,383413,Staphidium,affine,Naudin,,,,Synonym,,
390413,383413,Clidemia,affinis,"(Naudin) Cogn.",,,,Synonym,,
382233,383422,Macrocentrum,peruviana,"(Cogn.) J.F.Macbr.",,,,Synonym,,
381258,383422,Macrocentrum,fasciculatum,,peruvianum,var.,Cogn.,Synonym,,
382219,383444,Graffenrieda,candelabrum,J.F.Macbr.,,,,Synonym,,
416325,382311,Acinodendron,cyanocarpum,,hirsutum,var.,"(Cogn.) Kuntze",Synonym,,
385777,383455,Pterolepis,boliviensis,Cogn.,,,,Synonym,,
381026,383456,Calyptrella,robusta,Cogn.,,,,Synonym,,
381027,383457,Calyptrella,tristis,Triana,,,,Synonym,,
385289,383459,Maieta,setosissima,Suess.,,,,Synonym,,
385734,383463,Blakea,intercepta,Gleason,,,,Synonym,,
382643,383463,Topobea,durandiana,Cogn.,,,,Synonym,,
381526,383470,Miconia,paulensis,Naudin,,,,Synonym,,
402461,383470,Miconia,proteoides,"A.St.-Hil. & Naudin",,,,Synonym,,
411697,383470,Acinodendron,cinerascens,"(Miq.) Kuntze",,,,Synonym,,
414905,383470,Miconia,cinerascens,,robusta,var.,Wurdack,Synonym,,
386218,208045,Melastoma,elegans,Aubl.,,,,Synonym,,
386219,208045,Clidemia,elegans,"(Aubl.) D.Don",,,,Synonym,,
386220,208045,Staphidium,elegans,"(Aubl.) Naudin",,,,Synonym,,
385758,383486,Leandra,hylophila,Gleason,,,,Synonym,,
383487,383486,Platycentrum,clidemioides,Naudin,,,,Synonym,,
398620,383486,Tschudya,strigillosa,Griseb.,,,,Synonym,,
402198,383486,Miconia,stenopetala,Griseb.,,,,Synonym,,
410570,383493,Rhexia,trichotoma,Rottb.,,,,Synonym,,
410571,383493,Rhexia,hispida,Rich.,,,,Synonym,,
410572,383493,Rhexia,ladanoides,Rich.,,,,Synonym,,
400459,383493,Pterolepis,goudotiana,"(Naudin) Triana",,,,Synonym,,
400223,383493,Pterolepis,pohliana,Cogn.,,,,Synonym,,
400227,383493,Pterolepis,pusilla,Miq.,,,,Synonym,,
400210,383493,Pterolepis,lanceolata,Cogn.,,,,Synonym,,
389378,383493,Arthrostemma,pusillum,"(Miq. ) Naudin",,,,Synonym,,
383743,383493,Osbeckia,pumila,"(Bonpl.) DC.",,,,Synonym,,
383744,383493,Arthrostemma,pumilum,"(Bonpl.) Naudin",,,,Synonym,,
381732,383493,Pterolepis,exigua,"(Naudin) Triana",,,,Synonym,,
382132,383493,Pterolepis,pumila,"(Bonpl.) Cogn.",,,,Synonym,,
382133,383493,Rhexia,pumila,Bonpl.,,,,Synonym,,
386752,383493,Arthrostemma,goudotianum,Naudin,,,,Synonym,,
386753,383493,Arthrostemma,exiguum,Naudin,,,,Synonym,,
387073,383493,Pterolepis,ladanoides,"(Rich.) Triana",,,,Synonym,,
387085,383493,Arthrostemma,ladanoides,"(Rich.) DC.",,,,Synonym,,
413103,383493,Pterolepis,egleri,"Brade & Markgr.",,,,Synonym,,
413124,383493,Pterolepis,pumila,,procera,var.,Cogn.,Synonym,,
413125,383493,Pterolepis,pumila,,ramosa,var.,Cogn.,Synonym,,
413126,383493,Pterolepis,pumila,,robusta,var.,Cogn.,Synonym,,
416935,383493,Pterolepis,hispida,"(Rich.) Gleason",,,,Synonym,,
381875,383497,Osbeckia,minimifolia,"Jum. & H.Perrier",,,,Synonym,,
380796,383498,Henriettella,ramiflora,"(Sw.) Naudin",,,,Synonym,,
386811,383498,Henriettea,trinervia,Naudin,,,,Synonym,,
385482,383498,Melastoma,ramiflorum,Sw.,,,,Synonym,,
387789,383498,Henriettea,surinamensis,Miq.,,,,Synonym,,
416229,383498,Henriettella,granularis,Urb.,,,,Synonym,,
416204,383498,Henriettea,succosa,,guianensis,var.,Gleason,Synonym,,
386576,381491,Miconia,titanea,Naudin,,,,Synonym,,
410500,383501,Melastoma,bullosum,Spreng.,,,,Synonym,,
384176,383504,Blakea,florida,L.O.Williams,,,,Synonym,,
385700,383507,Clidemia,reflexa,Gleason,,,,Synonym,,
387294,383512,Leandra,linearis,Gleason,,,,Synonym,,
387013,383514,Pentossaea,coriacea,"(Naudin) Judd",,,,Synonym,,
386233,383514,Staphidiastrum,coriaceum,Naudin,,,,Synonym,,
386234,383514,Sagraea,coriacea,"(Naudin) Triana",,,,Synonym,,
386191,383518,Clidemia,campestris,Benth.,,,,Synonym,,
395007,383522,Copedesma,nitens,Gleason,,,,Synonym,,
386341,383524,Heterotrichum,strigosum,Triana,,,,Synonym,,
385824,383533,Miconia,austinsmithii,"Standl. & L.O.Williams",,,,Synonym,,
385464,383546,Dissotis,greenwayi,"A.Fern. & R.Fern.",,,,Synonym,,
382667,383558,Conostegia,sororia,Standl.,,,,Synonym,,
381107,383558,Conostegia,trianaei,Cogn.,,,,Synonym,,
387329,383559,Phyllopus,martiusii,DC.,,,,Synonym,,
410541,383559,Henriettea,oblongifolia,Naudin,,,,Synonym,,
416193,383559,Henriettea,orinocensis,Naudin,,,,Synonym,,
386121,383560,Loreya,mucronata,Gleason,,,,Synonym,,
381578,383562,Miconia,rudis,"Cogn. & Gleason",,,,Synonym,,
384080,383566,Pachyanthus,corymbosus,"(Naud.) Triana",,,,Synonym,,
