ReferenceID,Year,Title,Details,Authors
383660,1921,"Ark. Bot. ","Vol.: 17A Issue: 7 p. 45",Urb.
383661,1976,"Fl. Neotrop. ","Vol.: 15 p. 120",Morley
383662,1977,"Phytologia ","Vol.: 35 Issue: 3 p. 241",Wurdack
383663,1981,"Phytologia ","Vol.: 48 Issue: 3 p. 251",Wurdack
383664,1947,"Phytologia ","Vol.: 2 p. 280",Gleason
383667,1982,"Phytologia ","Vol.: 50 Issue: 5 p. 298",Wurdack
383668,1934,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 12 p. 179",Markgr.
383669,1979,"Phytologia ","Vol.: 43 Issue: 4 p. 354",Wurdack
383670,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 123",Triana
383671,1966,"Caldasia ","Vol.: 9 p. 461",L.Uribe
383672,1975,"Phytologia ","Vol.: 31 Issue: 6 p. 496",Wurdack
383673,1887,"Fl. bras.","Vol.: 14 Issue: 4 p. 301","Cogn. in Mart."
383674,1965,"Phytologia ","Vol.: 11 p. 383",Wurdack
383675,1976,"Phytologia ","Vol.: 35 Issue: 1 p. 3",Wurdack
383676,1844,"Pl. Hartw. ","p. 130",Benth.
383677,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 p. 123",Naudin
383678,1974,"Phytologia ","Vol.: 29 Issue: 2 p. 142",Wurdack
383679,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 2",Wurdack
383680,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 3",Wurdack
383681,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 3",Wurdack
383682,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 6",Wurdack
383683,1978,"Phytologia ","Vol.: 39 Issue: 5 p. 320",Wurdack
383684,1825,"Syst. Veg. ","Vol.: 2 p. 312",Sprengler
383685,1828,"Prodr. ","Vol.: 3 p. 106",DC.
383686,1838,"Pl. Vasc. Gen.","p. 81",Meissn.
383688,1978,"Phytologia ","Vol.: 39 Issue: 5 p. 321",Wurdack
383689,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 5",Wurdack
383690,1947,"Phytologia ","Vol.: 2 p. 298",Gleason
383691,1947,"Phytologia ","Vol.: 2 p. 298",Gleason
383692,1976,"Phytologia ","Vol.: 35 Issue: 1 p. 7",Wurdack
383693,1976,"Phytologia ","Vol.: 35 Issue: 1 p. 6",Wurdack
383694,1976,"Phytologia ","Vol.: 35 Issue: 1 p. 7",Wurdack
383695,1948,"Phytologia ","Vol.: 2 p. 428",Gleason
383696,1963,"Fieldiana, Bot. ","Vol.: 29 Issue: 10 p. 564",L.O.Williams
383697,1976,"Phytologia ","Vol.: 35 Issue: 1 p. 5",Wurdack
383698,1947,"Phytologia ","Vol.: 2 p. 300",Gleason
383699,1963,"Fieldiana, Bot. ","Vol.: 29 Issue: 10 p. 563",L.O.Williams
383700,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 Issue: 2 p. 128",Naudin
383702,1828,"Prodr. ","Vol.: 3 p. 131",DC.
383703,1845,"Pl. Hartw. ","p. 180",Benth.
383705,1979,"Phytologia ","Vol.: 43 Issue: 4 p. 339",Wurdack
383706,1936,"Bull. Torrey Bot. Club ","Vol.: 63 p. 533",Gleason
383707,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 68",Triana
383708,1976,"Phytologia ","Vol.: 35 Issue: 1 p. 8",Wurdack
383710,1845,"Pl. Hartw. ","p. 182",Benth.
383711,1845,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 4 p. 55",Naudin
383712,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 7",Wurdack
383713,1941,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 15 p. 377",Markgr.
383714,1976,"Phytologia ","Vol.: 35 Issue: 1 p. 7",Wurdack
383715,1933,"Phytologia ","Vol.: 1 p. 41",Gleason
383716,1913,"Bot. Gaz. ","Vol.: 55 Issue: 6 p. 434","Donn. Sm."
383717,1974,"Phytologia ","Vol.: 29 Issue: 2 p. 143",Wurdack
383718,1945,"Bull. Torrey Bot. Club ","Vol.: 72 Issue: 5 p. 472",Gleason
383719,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 23",Triana
383720,1870,"Floral Mag. ",,Dombrain
383721,1975,"Phytologia ","Vol.: 31 Issue: 6 p. 493",Wurdack
383723,1976,"Phytologia ","Vol.: 35 Issue: 1 p. 10",Wurdack
383724,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 81",Triana
383725,1976,"Phytologia ","Vol.: 35 Issue: 1 p. 2",Wurdack
383726,1821,"Monogr. Melast. ","Vol.: 2 p. 129",Bonpl.
383727,1828,"Prodr. ","Vol.: 3 p. 116",DC.
383728,1912,"Symb. Antill. ","Vol.: 7 p. 310",Cogn.
383729,1818,"Monogr. Melast. ","Vol.: 2 p. 98",Bonpl.
383730,1828,"Prodr. ","Vol.: 3 p. 116",DC.
383731,1828,"Prodr. (DC.)","Vol.: 3 p. 134",DC.
383732,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 44",Triana
383733,1925,"Bull. Torrey Bot. Club ","Vol.: 52 p. 328",Gleason
383734,1922,"Proc. Biol. Soc. Wash. ","Vol.: 35 p. 117",S.F.Blake
383735,1976,"Phytologia ","Vol.: 35 Issue: 1 p. 1",Wurdack
383737,1930,"Bull. Torrey Bot. Club ","Vol.: 57 p. 63",Gleason
383738,1807,"Mem. Cl. Sci. Math. Inst. Natl. France ","Vol.: 8 p. 14",Vent.
383741,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 45",Triana
383742,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 1",Wurdack
383743,1828,"Prodr. (DC.)","Vol.: 3 p. 141",DC.
383744,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 6 p. 358",Naudin
383745,1923,"J. Wash. Acad. Sci. ","Vol.: 13 p. 387",Pittier
383746,1828,"Prodr. (DC.)","Vol.: 3 p. 136",DC.
383747,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 14 p. 130",Naudin
383748,1953,"Mem. New York Bot. Gard. ","Vol.: 8 Issue: 4 p. 364",Wurdack
383749,1887,"Bull. Acad. Roy. Sci. Bruxelles ser. 3","Vol.: 14 p. 937",Cogn.
383750,1953,"Mem. New York Bot. Gard. ","Vol.: 8 p. 370",Wurdack
383752,1977,"Phytologia ","Vol.: 35 Issue: 3 p. 242",Wurdack
383753,1936,"Trab. Mus. Nac. Ci. Nat., Ser. Bot. ","Vol.: 33 p. 89",Cuatrec.
383754,1828,"Prodr. ","Vol.: 3 p. 135",DC.
383756,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 49",Triana
383757,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 48",Triana
383758,1953,"Mem. New York Bot. Gard. ","Vol.: 8 p. 393",Wurdack
383759,1953,"Mem. New York Bot. Gard. ","Vol.: 8 Issue: 4 p. 394",Wurdack
383760,1953,"Mem. New York Bot. Gard. ","Vol.: 8 Issue: 4 p. 402",Wurdack
383761,1974,"Phytologia ","Vol.: 29 Issue: 2 p. 140",Wurdack
383762,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 80",Triana
383763,1945,"Bull. Torrey Bot. Club ","Vol.: 72 Issue: 4 p. 390",Gleason
383764,1907,"Bull. New York Bot. Gard. ","Vol.: 4 p. 359",Cogn.
383765,1984,"Acta Bot. Venez. ","Vol.: 14 Issue: 3 p. 23",Wurdack
383766,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 287",Wurdack
383767,1979,"Phytologia ","Vol.: 43 Issue: 4 p. 343",Wurdack
383769,1939,"Bull. Torrey Bot. Club ","Vol.: 66 Issue: 6 p. 415",Gleason
383770,1938,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 14 p. 33",Markgr.
383771,1941,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 15 p. 377",Markgr.
383772,1925,"Bull. Torrey Bot. Club ","Vol.: 52 p. 383",Gleason
383774,1891,"Monogr. Phan. ","Vol.: 7 p. 703","Cogn. in A.DC. & C.DC."
383775,1929,"Ark. Bot. 22a","Vol.: 17 p. 29","Urb. & Ekman"
383776,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 16 p. 112",Naudin
383777,1914,"Univ. Calif. Publ. Bot. ","Vol.: 6 Issue: 4 p. 57",Brandegee
383778,1797,"Encycl. (Lamarck)","Vol.: 4 p. 51",Desr.
383779,1828,"Prodr. (DC.)","Vol.: 3 p. 174","D.Don ex DC."
383780,1939,"Bull. Torrey Bot. Club ","Vol.: 66 Issue: 6 p. 416",Gleason
383781,1858,"Bonplandia (Hanover) ","Vol.: 6 Issue: 1 p. 6",Griseb.
383782,1977,"Phytologia ","Vol.: 35 Issue: 3 p. 244",Wurdack
383783,1937,"Brittonia ","Vol.: 2 Issue: 4 p. 320",Gleason
383784,1977,"Phytologia ","Vol.: 35 Issue: 3 p. 245",Wurdack
383785,1966,"Phytologia ","Vol.: 13 p. 74",Wurdack
383786,1973,"Phytologia ","Vol.: 26 Issue: 6 p. 397",Wurdack
383787,1977,"Phytologia ","Vol.: 35 Issue: 3 p. 245",Wurdack
383788,1966,"Phytologia ","Vol.: 13 p. 73",Wurdack
383790,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 182",Naudin
383791,1891,"Monogr. Phan.","Vol.: 7 p. 749",Cogn.
383792,1925,"Bull. Torrey Bot. Club ","Vol.: 52 p. 381",Gleason
383793,1973,"Phytologia ","Vol.: 26 Issue: 1 p. 3",Wurdack
383794,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 382",Naudin
383795,1939,"Brittonia ","Vol.: 3 Issue: 2 p. 116",Gleason
383796,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 404",Wurdack
383798,1941,"Bull. Torrey Bot. Club ","Vol.: 68 p. 250",Gleason
383799,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 9",Wurdack
383800,1865,"Belgique Hort. ","Vol.: 15 p. 101",Linden
383801,1960,"Pareys Blumeng. ed. 2 ","Vol.: 2 p. 191","Buchheim & Potztal"
383802,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 142",Naudin
383803,1854,"Kongl. Vetensk. Acad. Handl. ","Vol.: 40 p. 127",Beurl.
383804,1945,"Bull. Torrey Bot. Club ","Vol.: 72 p. 476",Gleason
383805,1947,"Bol. Soc. Venez. Ci. Nat. ","Vol.: 11 p. 24",Pittier
383806,1973,"Phytologia ","Vol.: 26 Issue: 1 p. 5",Wurdack
383807,1829,"Mem. Soc. Ital. Modena ","Vol.: 20 p. 132",Raddi
383808,1859,"Rev. Hort., Ser. 4 ","Vol.: 8 p. 359",Groenl.
383809,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 131",Triana
383810,1894,"Ill. Hort. ","Vol.: 41 p. 331","L.Linden & Rodigas"
383811,1823,"Mem. Wern. Nat. Hist. Soc.","Vol.: 4 p. 316",D.Don
383812,1816,"Monogr. Melast. ","Vol.: 1 p. 114",Bonpl.
383813,1977,"Phytologia ","Vol.: 35 Issue: 3 p. 248",Wurdack
383815,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 150",Naudin
383816,1937,"Brittonia ","Vol.: 2 Issue: 4 p. 321",Gleason
383817,1828,Prodr.,"Vol.: 3 p. 185",DC.
383818,1860,"Fl. Brit. W.I. (Grisebach)","p. 260",Griseb.
383819,1973,"Phytologia ","Vol.: 26 Issue: 6 p. 398",Wurdack
383820,1974,"Phytologia ","Vol.: 29 Issue: 2 p. 147",Wurdack
383821,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 18",Wurdack
383822,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 291",Wurdack
383823,1941,"Bull. Torrey Bot. Club ","Vol.: 68 p. 250",Gleason
383824,1925,"Bull. Torrey Bot. Club ","Vol.: 52 p. 387",Gleason
383825,1972,"Phytologia ","Vol.: 24 Issue: 3 p. 202",Wurdack
383826,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 292",Wurdack
383827,1977,"Phytologia ","Vol.: 35 Issue: 3 p. 250",Wurdack
383828,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 11",Wurdack
383829,1977,"Phytologia ","Vol.: 35 Issue: 3 p. 250",Wurdack
383830,1948,"Phytologia ","Vol.: 3 p. 28",Gleason
383831,1973,"Phytologia ","Vol.: 26 Issue: 1 p. 10",Wurdack
383832,1966,"Phytologia ","Vol.: 13 p. 77",Wurdack
383833,1978,"Phytologia ","Vol.: 41 Issue: 1 p. 2",Wurdack
383834,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 21",Wurdack
383835,1887,"Bull. Acad. Roy. Bel.","Vol.: 14 p. 956",Cogn.
383836,1978,"Phytologia ","Vol.: 38 Issue: 3 p. 294",Wurdack
383837,1913,"Meded. Rijks-Herb. ","Vol.: 19 p. 80",Cogn.
383838,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 296",Wurdack
383839,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 21",Wurdack
383840,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 19",Wurdack
383841,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 297",Wurdack
383842,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 297",Wurdack
383843,1973,"Phytologia ","Vol.: 26 Issue: 1 p. 6",Wurdack
383844,1978,"Phytologia ","Vol.: 41 Issue: 1 p. 3",Wurdack
383845,1965,"Phytologia ","Vol.: 11 p. 390",Wurdack
383846,1947,"Phytologia ","Vol.: 2 p. 303",Gleason
383847,1975,"Phytologia ","Vol.: 31 Issue: 6 p. 500",Wurdack
383848,1828,"Prodr. ","Vol.: 3 p. 192",DC.
383849,1845,"Pl. Hartw. ","p. 182",Benth.
383850,1978,"Phytologia ","Vol.: 41 Issue: 1 p. 4",Wurdack
383851,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 14",Wurdack
383852,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 13",Wurdack
383853,1978,"Phytologia ","Vol.: 41 Issue: 1 p. 5",Wurdack
383854,1975,"Phytologia ","Vol.: 31 Issue: 6 p. 497",Wurdack
383855,1973,"Phytologia ","Vol.: 26 Issue: 1 p. 8",Wurdack
383857,1828,"Prodr. ","Vol.: 3 p. 193",DC.
383858,1933,"Phytologia ","Vol.: 1 p. 47",Gleason
383859,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 15",Wurdack
383860,1806,"Monogr. Melast. ","Vol.: 1 p. 3",Bonpl.
383861,1828,"Prodr. ","Vol.: 3 p. 194",DC.
383862,1902,"Beih. Bot. Centralbl. ","Vol.: 13 p. 80",Cogn.
383863,1934,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 12 p. 181",Markgr.
383864,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 29",Wurdack
383865,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 30",Wurdack
383866,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 30",Wurdack
383867,1978,"Phytologia ","Vol.: 39 Issue: 5 p. 323",Wurdack
383868,1978,"Phytologia ","Vol.: 39 Issue: 5 p. 324",Wurdack
383869,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 28",Wurdack
383870,1978,"Phytologia ","Vol.: 39 Issue: 5 p. 322",Wurdack
383871,1948,"Phytologia ","Vol.: 2 p. 429",Gleason
383872,1812,"Cycl. ","p. 23","Sm. in Rees"
383873,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 226",Naudin
383874,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 31",Wurdack
383875,1978,"Phytologia ","Vol.: 39 Issue: 5 p. 327",Wurdack
383876,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 127",Triana
383877,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 26",Wurdack
383878,1851,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 224",Naudin
383879,1828,"Prodr. ","Vol.: 3 p. 193",DC.
383880,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 27",Wurdack
383881,1925,"Bull. Torrey Bot. Club ","Vol.: 52 p. 451",Gleason
383882,1978,"Phytologia ","Vol.: 39 Issue: 5 p. 322",Wurdack
383883,1950,"Phytologia ","Vol.: 3 Issue: 7 p. 349",Gleason
383884,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 23",Wurdack
383885,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 25",Wurdack
383886,1965,"Phytologia ","Vol.: 11 p. 392",Wurdack
383887,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 23",Wurdack
383888,1925,"Bull. Torrey Bot. Club ","Vol.: 52 p. 450",Gleason
383889,1978,"Phytologia ","Vol.: 39 Issue: 5 p. 328",Wurdack
383890,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 34",Wurdack
383891,1973,"Phytologia ","Vol.: 26 Issue: 1 p. 10",Wurdack
383892,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 34",Wurdack
383893,1978,"Phytologia ","Vol.: 41 Issue: 1 p. 6",Wurdack
383894,1957,"Brittonia ","Vol.: 9 Issue: 2 p. 106",Wurdack
383895,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 35",Wurdack
383896,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 32",Wurdack
383897,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 33",Wurdack
383898,1891,"Monogr. Phan.","Vol.: 7 p. 934",Cogn.
383899,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 15 Issue: 4 p. 331",Naudin
383901,1941,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 15 p. 379",Markgr.
383902,1941,"Bull. Torrey Bot. Club ","Vol.: 68 p. 248",Gleason
383903,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 308",Naudin
383905,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 299",Wurdack
383906,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 140",Triana
383907,1891,"Monogr. Phan. ","Vol.: 7 p. 979","Cogn. in A.DC. & C.DC."
383908,1939,"Bull. Torrey Bot. Club ","Vol.: 66 Issue: 6 p. 418",Gleason
383909,1973,"Phytologia ","Vol.: 26 Issue: 6 p. 403",Wurdack
383910,1973,"Phytologia ","Vol.: 26 Issue: 6 p. 401",Wurdack
383911,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 38",Wurdack
383912,1973,"Phytologia ","Vol.: 26 Issue: 6 p. 402",Wurdack
383913,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 39",Wurdack
383914,1973,"Phytologia ","Vol.: 26 Issue: 6 p. 404",Wurdack
383915,1937,"Brittonia ","Vol.: 2 Issue: 4 p. 323",Gleason
383916,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 137",Triana
383918,1891,"Bull. Soc. Roy. Bot. Belgique ","Vol.: 30 Issue: 1 p. 263",Cogn.
383919,1945,"Bull. Torrey Bot. Club ","Vol.: 72 Issue: 5 p. 478",Gleason
383920,1895,"Bot. Gaz. ","Vol.: 20 Issue: 7 p. 288",Cogn.
383921,1927,"Mem. New York Bot. Gard. ","Vol.: 7 p. 315",Rusby
383924,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 92",Triana
383925,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 353",Naudin
383926,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 92",Triana
383927,1934,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 12 Issue: 112 p. 177",Markgr.
383928,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 360",Naudin
383929,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 94",Triana
383930,1937,"Brittonia ","Vol.: 2 Issue: 4 p. 324",Gleason
383931,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 342","Poepp. ex Naudin"
383933,1979,"Phytologia ","Vol.: 43 Issue: 4 p. 340",Wurdack
383934,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 95",Triana
383936,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 95",Triana
383938,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 147",Triana
383939,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 301",Wurdack
383940,1828,"Prodr. (DC.)","Vol.: 3 p. 159",DC.
383941,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 322",Naudin
383942,1854,"Kongl. Vetensk. Acad. Handl. ","Vol.: 40 p. 127",Beurl.
383943,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 145",Triana
383944,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 145",Triana
383945,1844,"Bot. Voy. Sulphur ","p. 95",Benth.
383946,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 339",Naudin
383947,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 p. 375",Naudin
383948,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 145",Triana
383949,1978,"Phytologia ","Vol.: 41 Issue: 1 p. 9",Wurdack
383950,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 302",Wurdack
383951,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 p. 94",Naudin
383952,1860,"Fl. Brit. W. I. ","p. 260",Griseb.
383953,1891,"Bull. Soc. Roy. Bot. Belgique ","Vol.: 30 Issue: 1 p. 265",Cogn.
383954,1979,"Phytologia ","Vol.: 43 Issue: 4 p. 346",Wurdack
383955,1941,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 15 p. 381",Markgr.
383956,1979,"Phytologia ","Vol.: 43 Issue: 4 p. 347",Wurdack
383957,1979,"Phytologia ","Vol.: 43 Issue: 4 p. 348",Wurdack
383958,1945,"Bull. Torrey Bot. Club ","Vol.: 72 Issue: 4 p. 389",Gleason
383959,1937,"Brittonia ","Vol.: 2 Issue: 4 p. 325",Gleason
383961,1965,"Phytologia ","Vol.: 11 p. 399",Wurdack
383965,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 43",Wurdack
383966,1941,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 15 p. 381",Markgr.
383967,1979,"Phytologia ","Vol.: 43 Issue: 4 p. 352",Wurdack
383968,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 40",Wurdack
383969,1979,"Phytologia ","Vol.: 43 Issue: 4 p. 353",Wurdack
383970,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 p. 145",Naudin
383971,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 45",Wurdack
383972,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 303",Wurdack
383973,1941,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 15 p. 382",Markgr.
383974,1974,"Phytologia ","Vol.: 29 Issue: 2 p. 151",Wurdack
383975,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 150",Triana
383976,1979,"Phytologia ","Vol.: 43 Issue: 4 p. 354",Wurdack
383977,1967,"Mem. New York Bot. Gard. ","Vol.: 16 p. 43",Wurdack
383978,1937,"Brittonia ","Vol.: 2 Issue: 4 p. 326",Gleason
383979,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 305",Wurdack
383980,1978,"Phytologia ","Vol.: 38 Issue: 4 p. 306",Wurdack
383981,1945,"Bull. Torrey Bot. Club ","Vol.: 72 Issue: 5 p. 473",Gleason
383982,1828,"Prodr. ","Vol.: 3 p. 123",DC.
383983,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 142",Wurdack
383984,1993,"Novon ","Vol.: 3 Issue: 1 p. 1",Almeda
383985,1974,"Brittonia ","Vol.: 26 Issue: 1 p. 72",Almeda
383987,1993,"Novon ","Vol.: 3 p. 5","Almeda & Umaña"
383988,1993,"Novon ","Vol.: 3 Issue: 1 p. 7","Umaña & Almeda"
383989,1929,"Bull. Torrey Bot. Club ","Vol.: 56 Issue: 2 p. 98",Gleason
383990,1976,"Brittonia ","Vol.: 28 Issue: 1 p. 141",Wurdack
383991,1976,"Brittonia ","Vol.: 28 Issue: 1 p. 143",Wurdack
383992,1954,"Mem. New York Bot. Gard. ","Vol.: 8 Issue: 5 p. 440",Brenan
383994,1993,"Novon ","Vol.: 3 Issue: 1 p. 58","Lakshmin. & S.P. Mathew"
383996,1984,"Phytologia ","Vol.: 55 Issue: 3 p. 139",Wurdack
383998,1857,"Fl. Bras. (Martius)","Vol.: 14 Issue: 1 p. 381","O. Berg"
383999,1881,"J. Bot. ","Vol.: 19 Issue: 218 p. 47",Hance
384005,1982,"Phytologia ","Vol.: 52 Issue: 1 p. 68",Wurdack
384007,1981,"Phytologia ","Vol.: 48 Issue: 3 p. 250",Wurdack
384010,1891,"Monogr. Phan. ","Vol.: 7 p. 15","Cogn. in A.DC. & C.DC."
384011,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 140",Triana
384012,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 14 p. 139",Naudin
384013,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 72",Triana
384014,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 72",Triana
384015,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 72",Triana
384016,1922,"Proc. Biol. Soc. Wash. ","Vol.: 35 p. 118",S.F.Blake
384017,1856,"Linnaea ","Vol.: 27 p. 523",Schltdl.
384018,1871,"Trans. Linn. Soc. London ","Vol.: 28 p. 46","Klotzsch ex Triana"
384019,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 51",Triana
384020,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 186",Triana
384022,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 99",Triana
384023,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 36",Trianan
384024,1990,"Phytologia ","Vol.: 69 Issue: 5 p. 324",Wurdack
384025,1886,"Fl. Bras. (Martius) ","Vol.: 14 Issue: 4 p. 77",Cogn.
384026,1984,"Phytologia ","Vol.: 55 Issue: 3 p. 145",Wurdack
384028,1872,"Trans. Linn. Soc. London","Vol.: 28 p. 65",Triana
384029,1984,"Phytologia ","Vol.: 55 Issue: 3 p. 132",Wurdack
384030,1891,"Monogr. Phan. ","Vol.: 7 p. 427","Cogn. in A.DC. & C.DC."
384031,1888,"Bot. Jahrb. Syst. ","Vol.: 8 p. 19",Cogn.
384032,1872,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 67",Triana
384033,1860,"Fl. Columb. ","Vol.: 1 p. 49",Karst.
384034,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 207",Naudin
384035,1904,"Trans. & Proc. Bot. Soc. Edinb.","Vol.: 22 Issue: 4 p. 432",Sprague
