AcceptedTaxonID	DistributionElement	StandardInUse
1153500	DEN	TDWG Level 3 code
1153500	FIN	TDWG Level 3 code
1153500	FRA	TDWG Level 3 code
1153500	GER	TDWG Level 3 code
1153500	HUN	TDWG Level 3 code
1153500	ITA	TDWG Level 3 code
1153500	KRY	TDWG Level 3 code
1153500	NOR	TDWG Level 3 code
1153500	POL	TDWG Level 3 code
1153500	ROM	TDWG Level 3 code
1153500	RUE	TDWG Level 3 code
1153500	RUN	TDWG Level 3 code
1153500	SWE	TDWG Level 3 code
1153500	SWI	TDWG Level 3 code
1153500	TUR	TDWG Level 3 code
1153500	UKR	TDWG Level 3 code
1153500	YUG	TDWG Level 3 code
1153504	Austria. Bulgaria. Czechoslovakia. France. Germany. Greece. Italy. Poland. Romania. Spain. Switzerland. Turkey. Ukraine. Yugoslavia.	text
1153504	AUT	TDWG Level 3 code
1153504	BUL	TDWG Level 3 code
1153504	CZE	TDWG Level 3 code
1153504	FRA	TDWG Level 3 code
1153504	GER	TDWG Level 3 code
1153504	GRC	TDWG Level 3 code
1153504	ITA	TDWG Level 3 code
1153504	KRY	TDWG Level 3 code
1153504	POL	TDWG Level 3 code
1153504	ROM	TDWG Level 3 code
1153504	SPA	TDWG Level 3 code
1153504	SWI	TDWG Level 3 code
1153504	TUR	TDWG Level 3 code
1153504	UKR	TDWG Level 3 code
1153504	YUG	TDWG Level 3 code
1153505	ALG	TDWG Level 3 code
1153505	Algeria. France. Greece. Portugal. Italy: Sicily. Spain.	text
1153505	FRA	TDWG Level 3 code
1153505	GRC	TDWG Level 3 code
1153505	POR	TDWG Level 3 code
1153505	SIC	TDWG Level 3 code
1153505	SPA	TDWG Level 3 code
1153507	CZE	TDWG Level 3 code
1153507	Czechoslovakia. Hungary. Romania. Ukraine.	text
1153507	HUN	TDWG Level 3 code
1153507	KRY	TDWG Level 3 code
1153507	ROM	TDWG Level 3 code
1153507	UKR	TDWG Level 3 code
1153508	31    	TDWG Level 2 code
1153508	CHN	TDWG Level 3 code
1153508	KOR	TDWG Level 3 code
1153511	KOR	TDWG Level 3 code
1153513	ROM	TDWG Level 3 code
1153513	Romania.	text
1153516	ITA	TDWG Level 3 code
1153516	Italy.	text
1153517	Austria. Italy. Macedonia. Slovenia.	text
1153517	AUT	TDWG Level 3 code
1153517	ITA	TDWG Level 3 code
1153517	YUG	TDWG Level 3 code
1153519	ASS-ME	TDWG Level 4 code
1153519	IND	TDWG Level 3 code
1153519	India: Meghalaya	text
1153521	ROM	TDWG Level 3 code
1153521	Romania.	text
1153522	ASS-MA	TDWG Level 4 code
1153522	IND	TDWG Level 3 code
1153522	India: Manipur	text
1153524	Assam	text
1153524	ASS-AS	TDWG Level 4 code
1153525	FRA	TDWG Level 3 code
1153525	GRB	TDWG Level 3 code
1153525	MOR	TDWG Level 3 code
1153525	Morocco. Great Britain. France. Portugal. Spain.	text
1153525	POR	TDWG Level 3 code
1153525	SPA	TDWG Level 3 code
1153530	FRA	TDWG Level 3 code
1153530	France. Spain.	text
1153530	SPA	TDWG Level 3 code
1153534	BUL	TDWG Level 3 code
1153534	Bulgaria. Czechoslovakia. Hungary. Macedonia. Romania.	text
1153534	CZE	TDWG Level 3 code
1153534	HUN	TDWG Level 3 code
1153534	ROM	TDWG Level 3 code
1153534	YUG	TDWG Level 3 code
1153535	ITA	TDWG Level 3 code
1153535	Italy.	text
1153536	IND	TDWG Level 3 code
1153536	India: West Bengal	text
1153538	Austria. Belgium. Bulgaria. Czechoslovakia. France. Germany. Greece. Hungary. Italy. Netherlands. Poland. Romania. Switzerland. Ukraine. Yugoslavia.	text
1153538	AUT	TDWG Level 3 code
1153538	BGM	TDWG Level 3 code
1153538	BUL	TDWG Level 3 code
1153538	CZE	TDWG Level 3 code
1153538	FRA	TDWG Level 3 code
1153538	GER	TDWG Level 3 code
1153538	GRC	TDWG Level 3 code
1153538	HUN	TDWG Level 3 code
1153538	ITA	TDWG Level 3 code
1153538	KRY	TDWG Level 3 code
1153538	NET	TDWG Level 3 code
1153538	POL	TDWG Level 3 code
1153538	ROM	TDWG Level 3 code
1153538	SWI	TDWG Level 3 code
1153538	UKR	TDWG Level 3 code
1153538	YUG	TDWG Level 3 code
1153540	Caucasus. Turkey.	text
1153540	NCS	TDWG Level 3 code
1153540	TCS	TDWG Level 3 code
1153540	TUR	TDWG Level 3 code
1153543	ASS-ME	TDWG Level 4 code
1153543	IND	TDWG Level 3 code
1153543	India: Meghalaya	text
1153544	Austria. Czechoslovakia. France. Germany. Italy. Romania. Switzerland. Yugoslavia.	text
1153544	AUT	TDWG Level 3 code
1153544	CZE	TDWG Level 3 code
1153544	FRA	TDWG Level 3 code
1153544	GER	TDWG Level 3 code
1153544	ITA	TDWG Level 3 code
1153544	ROM	TDWG Level 3 code
1153544	SWI	TDWG Level 3 code
1153544	YUG	TDWG Level 3 code
1153545	CZE	TDWG Level 3 code
1153545	Czechoslovakia. Poland.	text
1153545	POL	TDWG Level 3 code
1153546	Austria. Czechoslovakia. France. Germany. Poland. Romania. Spain. Switzerland. Ukraine.	text
1153546	AUT	TDWG Level 3 code
1153546	CZE	TDWG Level 3 code
1153546	FRA	TDWG Level 3 code
1153546	GER	TDWG Level 3 code
1153546	KRY	TDWG Level 3 code
1153546	POL	TDWG Level 3 code
1153546	ROM	TDWG Level 3 code
1153546	SPA	TDWG Level 3 code
1153546	SWI	TDWG Level 3 code
1153546	UKR	TDWG Level 3 code
1153547	FRA	TDWG Level 3 code
1153547	France. Spain.	text
1153547	SPA	TDWG Level 3 code
1153551	NEP	TDWG Level 3 code
1153551	Nepal	text
1153552	MON	TDWG Level 3 code
1153552	Mongolia	text
1153553	ASK	TDWG Level 3 code
1153553	Canada: NT. USA: AK.	text
1153553	NWT	TDWG Level 3 code
1153554	Austria. Czechoslovakia. France. Germany. Italy. Poland. Romania. Switzerland.	text
1153554	AUT	TDWG Level 3 code
1153554	CZE	TDWG Level 3 code
1153554	FRA	TDWG Level 3 code
1153554	GER	TDWG Level 3 code
1153554	ITA	TDWG Level 3 code
1153554	POL	TDWG Level 3 code
1153554	ROM	TDWG Level 3 code
1153554	SWI	TDWG Level 3 code
1153555	ITA	TDWG Level 3 code
1153555	Italy.	text
1153557	ROM	TDWG Level 3 code
1153557	Romania.	text
1153558	FRA	TDWG Level 3 code
1153558	France. Italy. Switzerland.	text
1153558	ITA	TDWG Level 3 code
1153558	SWI	TDWG Level 3 code
1153560	AMU	TDWG Level 3 code
1153560	Japan: Hokkaido, Honshu. Russia: South Khabarovskiy Kray, Amurskaya, Primorskiy Kray, Sakhalin.	text
1153560	JAP-HK	TDWG Level 4 code
1153560	JAP-HN	TDWG Level 4 code
1153560	KHA	TDWG Level 3 code
1153560	PRM	TDWG Level 3 code
1153560	SAK	TDWG Level 3 code
1153564	Macedonia.	text
1153564	YUG	TDWG Level 3 code
1153566	ITA	TDWG Level 3 code
1153566	Italy.	text
1153567	BUL	TDWG Level 3 code
1153567	Bulgaria.	text
1153568	BUL	TDWG Level 3 code
1153568	Bulgaria.	text
1153570	Africa: Morocco; Europe: Spain.	text
1153570	MOR	TDWG Level 3 code
1153570	SPA	TDWG Level 3 code
1153573	BLT	TDWG Level 3 code
1153573	Europe: Baltic States. Finland. Norway. Russia East. Russia North. Sweden; Mongolia.	text
1153573	FIN	TDWG Level 3 code
1153573	MON	TDWG Level 3 code
1153573	NOR	TDWG Level 3 code
1153573	RUE	TDWG Level 3 code
1153573	RUN	TDWG Level 3 code
1153573	SWE	TDWG Level 3 code
1153575	Austria. Belgium. Czechoslovakia. Germany. Hungary. Romania. Slovenia. Switzerland.	text
1153575	AUT	TDWG Level 3 code
1153575	BGM	TDWG Level 3 code
1153575	CZE	TDWG Level 3 code
1153575	GER	TDWG Level 3 code
1153575	HUN	TDWG Level 3 code
1153575	ROM	TDWG Level 3 code
1153575	SWI	TDWG Level 3 code
1153575	YUG	TDWG Level 3 code
1153576	China: Gansu.	text
1153576	CHS	TDWG Level 3 code
1153577	ASS-ME	TDWG Level 4 code
1153577	IND	TDWG Level 3 code
1153577	India: Meghalaya	text
1153578	Austria. Czechoslovakia. France. Germany. Italy. Poland. Switzerland.	text
1153578	AUT	TDWG Level 3 code
1153578	CZE	TDWG Level 3 code
1153578	FRA	TDWG Level 3 code
1153578	GER	TDWG Level 3 code
1153578	ITA	TDWG Level 3 code
1153578	POL	TDWG Level 3 code
1153578	SWI	TDWG Level 3 code
1153579	CHC	TDWG Level 3 code
1153579	China: Guizhou, Shaanxi, Yunnan; India: Mizoram	text
1153579	IND	TDWG Level 3 code
1153581	BUL	TDWG Level 3 code
1153581	Bulgaria. Poland. Romania. Yugoslavia. Turkey.	text
1153581	POL	TDWG Level 3 code
1153581	ROM	TDWG Level 3 code
1153581	TUE	TDWG Level 3 code
1153581	TUR	TDWG Level 3 code
1153581	YUG	TDWG Level 3 code
1153582	NEP	TDWG Level 3 code
1153582	Nepal	text
1153583	KOR	TDWG Level 3 code
1153584	GRC	TDWG Level 3 code
1153584	Greece. S Ukraine (Crimea). Turkey.	text
1153584	KRY	TDWG Level 3 code
1153584	TUR	TDWG Level 3 code
1153585	CZE	TDWG Level 3 code
1153585	Czechoslovakia. Romania.	text
1153585	ROM	TDWG Level 3 code
1153587	IND	TDWG Level 3 code
1153587	India: Himachal Pradesh; Nepal	text
1153587	NEP	TDWG Level 3 code
1153588	Canda: LB, MB, NB, NS, ON, PE, PQ. USA: IA, IL, ME,  MI, NY, OH, PA, SD, WI, WY.	text
1153588	ILL	TDWG Level 3 code
1153588	IOW	TDWG Level 3 code
1153588	LAB	TDWG Level 3 code
1153588	MAI	TDWG Level 3 code
1153588	MAN	TDWG Level 3 code
1153588	MIC	TDWG Level 3 code
1153588	NBR	TDWG Level 3 code
1153588	NSC	TDWG Level 3 code
1153588	NWY	TDWG Level 3 code
1153588	OHI	TDWG Level 3 code
1153588	ONT	TDWG Level 3 code
1153588	PEI	TDWG Level 3 code
1153588	PEN	TDWG Level 3 code
1153588	QUE	TDWG Level 3 code
1153588	SDA	TDWG Level 3 code
1153588	WIS	TDWG Level 3 code
1153588	WYO	TDWG Level 3 code
1153590	Austria. France. Germany. Italy. Switzerland.	text
1153590	AUT	TDWG Level 3 code
1153590	FRA	TDWG Level 3 code
1153590	GER	TDWG Level 3 code
1153590	ITA	TDWG Level 3 code
1153590	SWI	TDWG Level 3 code
1153592	Macedonia.	text
1153592	YUG	TDWG Level 3 code
1153602	JAP-KY	TDWG Level 4 code
1153606	Russian Far East: Sachalin Island	text
1153606	SAK	TDWG Level 3 code
1153613	IND	TDWG Level 3 code
1153613	India: Himachal Pradesh	text
1153617	CAL	TDWG Level 3 code
1153617	USA: CA.	text
1153621	ASS	TDWG Level 3 code
1153621	Assam	text
1153623	ALB	TDWG Level 3 code
1153623	Albania. Turkey.	text
1153623	TUE	TDWG Level 3 code
1153623	TUR	TDWG Level 3 code
1153624	ALB	TDWG Level 3 code
1153625	ALB	TDWG Level 3 code
1153625	Albania, Montenegro and Macedonia	text
1153625	BUL	TDWG Level 3 code
1153625	YUG	TDWG Level 3 code
1153628	CHC	TDWG Level 3 code
1153628	China: Guizhou Province, Leigong Mt., Lianhuaping, 1450-1620 m asl. Guangdong Province.	text
1153628	CHS	TDWG Level 3 code
1153631	CHS	TDWG Level 3 code
1153633	CHC	TDWG Level 3 code
1153633	China: Guizhou Province, Leigong Mt., Lianhuaping, 1450-1620 m asl.	text
1153636	TZK	TDWG Level 3 code
1153637	32    	TDWG Level 2 code
1153640	Bhutan	text
1153640	EHM	TDWG Level 3 code
1153641	CZE	TDWG Level 3 code
1153641	Czechoslovakia. Romania. Ukraine.	text
1153641	KRY	TDWG Level 3 code
1153641	ROM	TDWG Level 3 code
1153641	UKR	TDWG Level 3 code
1153642	Baltic States. Finland. Norway. Sweden.	text
1153642	BLT	TDWG Level 3 code
1153642	FIN	TDWG Level 3 code
1153642	NOR	TDWG Level 3 code
1153642	SWE	TDWG Level 3 code
1153643	Iran	text
1153643	IRN	TDWG Level 3 code
1153644	IND	TDWG Level 3 code
1153644	India: Himachal Pradesh; Nepal	text
1153644	NEP	TDWG Level 3 code
1153645	CHH	TDWG Level 3 code
1153646	CHC-YN	TDWG Level 4 code
1153647	CHC-YN	TDWG Level 4 code
1153648	CHT	TDWG Level 3 code
1153649	CHC-SC	TDWG Level 4 code
1153650	CHX	TDWG Level 3 code
1153651	30    	TDWG Level 2 code
1153651	ABT	TDWG Level 3 code
1153651	ASK	TDWG Level 3 code
1153651	BLT	TDWG Level 3 code
1153651	BRC	TDWG Level 3 code
1153651	Canada: AB, BC, MB, NT, PQ. USA: AK, SD, WY. Europe: Finland, Norway. Mongolia. Russia North. Russia East. Baltic States. Sweden. West Siberia	text
1153651	FIN	TDWG Level 3 code
1153651	KAM	TDWG Level 3 code
1153651	MAN	TDWG Level 3 code
1153651	MON	TDWG Level 3 code
1153651	NOR	TDWG Level 3 code
1153651	NWT	TDWG Level 3 code
1153651	QUE	TDWG Level 3 code
1153651	RUE	TDWG Level 3 code
1153651	RUN	TDWG Level 3 code
1153651	SDA	TDWG Level 3 code
1153651	SWE	TDWG Level 3 code
1153651	WSB	TDWG Level 3 code
1153651	WYO	TDWG Level 3 code
1153652	30    	TDWG Level 2 code
1153652	37    	TDWG Level 2 code
1153652	KAM	TDWG Level 3 code
1153653	MON	TDWG Level 3 code
1153655	JAP-HK	TDWG Level 4 code
1153656	TUR	TDWG Level 3 code
1153656	Turkey.	text
1153657	30    	TDWG Level 2 code
1153658	KOR	TDWG Level 3 code
1153658	PRM	TDWG Level 3 code
1153659	TUR	TDWG Level 3 code
1153659	Turkey.	text
1153660	ASS-MA	TDWG Level 4 code
1153660	IND	TDWG Level 3 code
1153660	India: Manipur	text
1153664	CHS	TDWG Level 3 code
1153666	CHC	TDWG Level 3 code
1153666	China: Yunnan Province; Baishui River, Bottom of Snow Mountain of Yulong, Lijiang City, 2280 m asl.	text
1153667	30    	TDWG Level 2 code
1153667	32    	TDWG Level 2 code
1153667	37    	TDWG Level 2 code
1153667	AUT	TDWG Level 3 code
1153667	BGM	TDWG Level 3 code
1153667	BLR	TDWG Level 3 code
1153667	BLT	TDWG Level 3 code
1153667	BUL	TDWG Level 3 code
1153667	CZE	TDWG Level 3 code
1153667	DEN	TDWG Level 3 code
1153667	Europe: Austria. Baltic States. Belgium. Bielorussiya. Bulgaria. Czechoslovakia. Denmark. Finland. France. Germany. Great Britain. Greece. Hungary. Ireland. Italy. Netherlands. Norway. Poland. Portugal. Romania. Russia East. Russia North. Ukraine. Spain. Sweden. Switzerland. Yugoslavia. North Caucasus. Siberia. Mongolia. Middle Asia.	text
1153667	FIN	TDWG Level 3 code
1153667	FRA	TDWG Level 3 code
1153667	GER	TDWG Level 3 code
1153667	GRB	TDWG Level 3 code
1153667	GRC	TDWG Level 3 code
1153667	HUN	TDWG Level 3 code
1153667	IRE	TDWG Level 3 code
1153667	ITA	TDWG Level 3 code
1153667	KRY	TDWG Level 3 code
1153667	NCS	TDWG Level 3 code
1153667	NET	TDWG Level 3 code
1153667	NOR	TDWG Level 3 code
1153667	POL	TDWG Level 3 code
1153667	ROM	TDWG Level 3 code
1153667	RUE	TDWG Level 3 code
1153667	RUN	TDWG Level 3 code
1153667	SIC	TDWG Level 3 code
1153667	SWE	TDWG Level 3 code
1153667	SWI	TDWG Level 3 code
1153667	TUR	TDWG Level 3 code
1153667	UKR	TDWG Level 3 code
1153667	YUG	TDWG Level 3 code
1153668	30    	TDWG Level 2 code
1153668	32    	TDWG Level 2 code
1153668	37    	TDWG Level 2 code
1153668	Europe. Siberia. Mongolia. Middle Asia. Turkey.	text
1153668	GRB	TDWG Level 3 code
1153668	TUR	TDWG Level 3 code
1153688	GRC	TDWG Level 3 code
1153688	Greece, Turkey.	text
1153688	TUR	TDWG Level 3 code
1153689	ITA-IT	TDWG Level 4 code
1153690	KOR-SK	TDWG Level 4 code
1153692	KOR	TDWG Level 3 code
1153693	KOR	TDWG Level 3 code
1153694	PRM	TDWG Level 3 code
1153695	VIE	TDWG Level 3 code
1153696	VIE	TDWG Level 3 code
1153697	VIE	TDWG Level 3 code
1153698	THA	TDWG Level 3 code
1153699	THA	TDWG Level 3 code
1153700	THA	TDWG Level 3 code
1153701	VIE	TDWG Level 3 code
1153702	VIE	TDWG Level 3 code
1153703	KOR-SK	TDWG Level 4 code
1153704	KOR-SK	TDWG Level 4 code
1153705	CHS-HE	TDWG Level 4 code
1153706	CHC-YN	TDWG Level 4 code
1153708	Austria. Baltic States. Belgium. Belorussiya. Bulgaria. Czechoslovakia. Denmark. Finland. France. Germany. Great Britain. Hungary. Ireland. Italy. Mongolia. Netherlands. Norway. Poland. Romania. Russia East. Russia North. Spain. Sweden. Switzerland. Ukraine. Yugoslavia.	text
1153708	AUT	TDWG Level 3 code
1153708	BGM	TDWG Level 3 code
1153708	BLR	TDWG Level 3 code
1153708	BLT	TDWG Level 3 code
1153708	BUL	TDWG Level 3 code
1153708	CZE	TDWG Level 3 code
1153708	DEN	TDWG Level 3 code
1153708	FIN	TDWG Level 3 code
1153708	FRA	TDWG Level 3 code
1153708	GER	TDWG Level 3 code
1153708	GRB	TDWG Level 3 code
1153708	HUN	TDWG Level 3 code
1153708	IRE	TDWG Level 3 code
1153708	ITA	TDWG Level 3 code
1153708	KRY	TDWG Level 3 code
1153708	MON	TDWG Level 3 code
1153708	NET	TDWG Level 3 code
1153708	NOR	TDWG Level 3 code
1153708	POL	TDWG Level 3 code
1153708	ROM	TDWG Level 3 code
1153708	RUE	TDWG Level 3 code
1153708	RUN	TDWG Level 3 code
1153708	SPA	TDWG Level 3 code
1153708	SWE	TDWG Level 3 code
1153708	SWI	TDWG Level 3 code
1153708	UKR	TDWG Level 3 code
1153708	YUG	TDWG Level 3 code
1153715	BRC	TDWG Level 3 code
1153715	Canada: BC. USA: OR, WA.	text
1153715	ORE	TDWG Level 3 code
1153715	WAS	TDWG Level 3 code
1153716	Canada: NS, ON, PQ. USA:  CT, MA, MD, ME, MI, NH, NY,  OH, PA, VA, WV.	text
1153716	CNT	TDWG Level 3 code
1153716	MAI	TDWG Level 3 code
1153716	MAS	TDWG Level 3 code
1153716	MIC	TDWG Level 3 code
1153716	MRY	TDWG Level 3 code
1153716	NSC	TDWG Level 3 code
1153716	NWH	TDWG Level 3 code
1153716	NWY	TDWG Level 3 code
1153716	OHI	TDWG Level 3 code
1153716	ONT	TDWG Level 3 code
1153716	PEN	TDWG Level 3 code
1153716	QUE	TDWG Level 3 code
1153716	VRG	TDWG Level 3 code
1153716	WVA	TDWG Level 3 code
1153718	Canada: NB, NS ,ON, PQ. USA:  CT, MA, MD, ME, NY,  PA, VA, WV.	text
1153718	CNT	TDWG Level 3 code
1153718	MAI	TDWG Level 3 code
1153718	MAS	TDWG Level 3 code
1153718	NBR	TDWG Level 3 code
1153718	NSC	TDWG Level 3 code
1153718	NWY	TDWG Level 3 code
1153718	ONT	TDWG Level 3 code
1153718	PEN	TDWG Level 3 code
1153718	QUE	TDWG Level 3 code
1153718	VRG	TDWG Level 3 code
1153718	WVA	TDWG Level 3 code
1153719	BRC	TDWG Level 3 code
1153719	Canada:BC. USA: OR, WA.	text
1153719	ORE	TDWG Level 3 code
1153719	WAS	TDWG Level 3 code
1153720	Canada: NB, PQ. USA: DE, ME, NH, NY, PA, VA, WV.	text
1153720	DEL	TDWG Level 3 code
1153720	MAI	TDWG Level 3 code
1153720	NBR	TDWG Level 3 code
1153720	NWH	TDWG Level 3 code
1153720	NWY	TDWG Level 3 code
1153720	PEN	TDWG Level 3 code
1153720	QUE	TDWG Level 3 code
1153720	VRG	TDWG Level 3 code
1153720	WVA	TDWG Level 3 code
1153721	Canada: ON, PQ. USA: CT, IN, KY, MA, MD, ME, NY, OH,  PA, VA, WV.	text
1153721	CNT	TDWG Level 3 code
1153721	INI	TDWG Level 3 code
1153721	KTY	TDWG Level 3 code
1153721	MAI	TDWG Level 3 code
1153721	MAS	TDWG Level 3 code
1153721	MRY	TDWG Level 3 code
1153721	NWY	TDWG Level 3 code
1153721	OHI	TDWG Level 3 code
1153721	ONT	TDWG Level 3 code
1153721	PEN	TDWG Level 3 code
1153721	QUE	TDWG Level 3 code
1153721	VRG	TDWG Level 3 code
1153721	WVA	TDWG Level 3 code
1153723	Canada: NB, NS, ON, PE, PQ.  USA: CT, MA, MD, ME, MI, NC, NH, NY,  PA,  TN, VA, VT, WV.	text
1153723	CNT	TDWG Level 3 code
1153723	MAI	TDWG Level 3 code
1153723	MAS	TDWG Level 3 code
1153723	MIC	TDWG Level 3 code
1153723	MRY	TDWG Level 3 code
1153723	NBR	TDWG Level 3 code
1153723	NCA	TDWG Level 3 code
1153723	NSC	TDWG Level 3 code
1153723	NWH	TDWG Level 3 code
1153723	NWY	TDWG Level 3 code
1153723	ONT	TDWG Level 3 code
1153723	PEI	TDWG Level 3 code
1153723	PEN	TDWG Level 3 code
1153723	QUE	TDWG Level 3 code
1153723	TEN	TDWG Level 3 code
1153723	VER	TDWG Level 3 code
1153723	VRG	TDWG Level 3 code
1153723	WVA	TDWG Level 3 code
1153725	Canada: NB, PE, PQ, NS. USA:  ME, NH.	text
1153725	MAI	TDWG Level 3 code
1153725	NBR	TDWG Level 3 code
1153725	NSC	TDWG Level 3 code
1153725	NWH	TDWG Level 3 code
1153725	PEI	TDWG Level 3 code
1153725	QUE	TDWG Level 3 code
1153727	ABT	TDWG Level 3 code
1153727	ASK	TDWG Level 3 code
1153727	BRC	TDWG Level 3 code
1153727	Canada: AB, BC. USA: AK, CO, ID, MT, OR, UT, WA, WY.	text
1153727	COL	TDWG Level 3 code
1153727	IDA	TDWG Level 3 code
1153727	MNT	TDWG Level 3 code
1153727	ORE	TDWG Level 3 code
1153727	UTA	TDWG Level 3 code
1153727	WAS	TDWG Level 3 code
1153727	WYO	TDWG Level 3 code
1153729	ABT	TDWG Level 3 code
1153729	ASK	TDWG Level 3 code
1153729	BRC	TDWG Level 3 code
1153729	CAL	TDWG Level 3 code
1153729	Canada: AB, BC, SK. USA: AK, CA, CO, ID, MT, NM, NV, OR, UT, WA, WY.	text
1153729	COL	TDWG Level 3 code
1153729	IDA	TDWG Level 3 code
1153729	MNT	TDWG Level 3 code
1153729	NEV	TDWG Level 3 code
1153729	NWM	TDWG Level 3 code
1153729	ORE	TDWG Level 3 code
1153729	SAS	TDWG Level 3 code
1153729	UTA	TDWG Level 3 code
1153729	WAS	TDWG Level 3 code
1153729	WYO	TDWG Level 3 code
1153730	Canada: LB, NB, NF, NS, PE, PQ. USA: ME, NY.	text
1153730	LAB	TDWG Level 3 code
1153730	MAI	TDWG Level 3 code
1153730	NBR	TDWG Level 3 code
1153730	NFL	TDWG Level 3 code
1153730	NSC	TDWG Level 3 code
1153730	NWY	TDWG Level 3 code
1153730	PEI	TDWG Level 3 code
1153730	QUE	TDWG Level 3 code
1153731	ORE	TDWG Level 3 code
1153731	USA: OR, WA.	text
1153731	WAS	TDWG Level 3 code
1153732	ASK	TDWG Level 3 code
1153732	Canada: YK. USA: AK.	text
1153732	YUK	TDWG Level 3 code
1153734	ALA	TDWG Level 3 code
1153734	Canada: NB, NS, NF, ON, PE, PQ.  USA: AL, DE, IA, IN, KY, MA, MD, ME, MI, MN, MS,  NC, NY, OH, PA, SC, TN, VA, WI, WV.	text
1153734	DEL	TDWG Level 3 code
1153734	INI	TDWG Level 3 code
1153734	IOW	TDWG Level 3 code
1153734	KTY	TDWG Level 3 code
1153734	MAI	TDWG Level 3 code
1153734	MAS	TDWG Level 3 code
1153734	MIC	TDWG Level 3 code
1153734	MIN	TDWG Level 3 code
1153734	MRY	TDWG Level 3 code
1153734	MSI	TDWG Level 3 code
1153734	NBR	TDWG Level 3 code
1153734	NCA	TDWG Level 3 code
1153734	NFL	TDWG Level 3 code
1153734	NSC	TDWG Level 3 code
1153734	NWY	TDWG Level 3 code
1153734	OHI	TDWG Level 3 code
1153734	ONT	TDWG Level 3 code
1153734	PEI	TDWG Level 3 code
1153734	PEN	TDWG Level 3 code
1153734	QUE	TDWG Level 3 code
1153734	SCA	TDWG Level 3 code
1153734	TEN	TDWG Level 3 code
1153734	VRG	TDWG Level 3 code
1153734	WIS	TDWG Level 3 code
1153734	WVA	TDWG Level 3 code
1153736	ABT	TDWG Level 3 code
1153736	ARI	TDWG Level 3 code
1153736	ASK	TDWG Level 3 code
1153736	BRC	TDWG Level 3 code
1153736	CAL	TDWG Level 3 code
1153736	Canada: AB, BC, NT, YK. USA: AK, AZ, CA, CO, ID, MT, NM, NE, NV, OR, SD, UT, WA, WY.	text
